id,ckpt,n_atoms,n_basis,n_occ,t_fock_s,cycles_minao,t_minao,E_minao,conv_minao,dE_minao_mHa,cycles_P_hat,t_P_hat,E_P_hat,conv_P_hat,dE_P_hat_mHa,cycles_P_F1,t_P_F1,E_P_F1,conv_P_F1,dE_P_F1_mHa,same_state_P_hat,same_state_P_F1,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv,fminus_F1_rho,fminus_F1_top_match,fminus_F1_top_match_tol,fminus_F1_top_rank,fminus_F1_n_top_equiv,fplus_F1_rho,fplus_F1_top_match,fplus_F1_top_match_tol,fplus_F1_top_rank,fplus_F1_n_top_equiv,dual_F1_rho,dual_F1_top_match,dual_F1_top_match_tol,dual_F1_top_rank,dual_F1_n_top_equiv
91819,id,20,181,34,6.515932321548462,11,29.189382553100586,-398.93688063951345,True,0.0,8,23.119786500930786,-398.9368806395938,True,-8.037659426918253e-08,7,21.44946265220642,-398.93688063958746,True,-7.401013135677204e-08,True,True,9,0.9833333333333333,False,True,1,2,0.8833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2,1.0,True,True,0,1
4652,id,16,152,30,3.6047544479370117,11,18.374427318572998,-379.5607003553936,True,0.0,8,14.842403173446655,-379.56070035551784,True,-1.2425971362972632e-07,7,12.846382856369019,-379.56070035550556,True,-1.1198153515579179e-07,True,True,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
38475,id,18,171,33,4.986820220947266,11,23.73967695236206,-401.55942612268444,True,0.0,8,19.915539026260376,-401.55942612276573,True,-8.128608897095546e-08,7,17.895148515701294,-401.5594261226277,True,5.67297320230864e-08,True,True,9,0.9833333333333333,True,True,0,1,-0.11666666666666665,False,False,8,2,0.18333333333333335,False,False,6,2,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
106750,id,23,196,35,7.1480185985565186,11,33.03785943984985,-387.9423969057586,True,0.0,7,25.013983488082886,-387.942396905747,True,1.1596057447604835e-08,6,23.627204179763794,-387.9423969057429,True,1.5688783605583012e-08,True,True,9,1.0,True,True,0,1,0.8499999999999999,True,True,0,1,0.9333333333333332,False,True,1,6,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,6
89042,id,18,171,33,5.6236677169799805,10,22.436497926712036,-401.4125380897054,True,0.0,8,19.130155086517334,-401.4125380898167,True,-1.1129941412946209e-07,7,17.971648931503296,-401.41253808980656,True,-1.0118128557223827e-07,True,True,9,0.5333333333333333,True,True,0,1,0.19999999999999998,False,True,8,2,0.4666666666666666,False,False,3,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
54838,id,18,171,32,5.0811216831207275,11,22.98941469192505,-364.3148672379363,True,0.0,8,18.61538863182068,-364.3148672379696,True,-3.33102434524335e-08,7,18.16657304763794,-364.31486723793745,True,-1.1368683772161603e-09,True,True,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
67740,id,19,176,33,5.660729646682739,11,25.53351926803589,-385.429273174734,True,0.0,7,18.375863790512085,-385.4292731746915,True,4.2518877307884395e-08,6,17.999796390533447,-385.42927317468025,True,5.377387424232438e-08,True,True,9,1.0,True,True,0,2,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
5373,id,16,152,30,3.5496411323547363,11,18.55910587310791,-379.57688717208373,True,0.0,7,13.893701314926147,-379.5768871722213,True,-1.375610736431554e-07,6,11.653228282928467,-379.5768871722188,True,-1.3505996321327984e-07,True,True,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
1861,id,19,158,27,3.829741954803467,9,18.313366889953613,-273.5222678906625,True,0.0,6,12.892985343933105,-273.52226789094,True,-2.7750957087846473e-07,5,11.555382013320923,-273.5222678909403,True,-2.778506313916296e-07,True,True,7,0.9642857142857145,True,True,0,2,0.642857142857143,False,True,2,2,0.7500000000000002,False,True,3,2,1.0,True,True,0,2,1.0,True,True,0,2,1.0,True,True,0,2
42966,id,18,171,33,5.503620862960815,11,24.411404609680176,-401.60109369442495,True,0.0,8,19.824082136154175,-401.6010936944761,True,-5.1159076974727213e-08,8,20.39437985420227,-401.6010936944753,True,-5.03632691106759e-08,True,True,9,1.0,True,True,0,1,0.03333333333333333,False,False,1,1,0.35,False,False,1,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83115,id,21,186,34,7.116147041320801,10,27.982662677764893,-386.7168299716644,True,0.0,7,23.37285304069519,-386.7168299717058,True,-4.1382008930668235e-08,6,21.814836740493774,-386.71682997170365,True,-3.922195901395753e-08,True,True,9,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
21901,id,19,176,34,5.653787612915039,12,26.15508460998535,-418.7692904709835,True,0.0,8,20.994904041290283,-418.7692904710228,True,-3.9335645851679146e-08,7,19.478078603744507,-418.76929047094507,True,3.842615114990622e-08,True,True,9,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
21675,id,20,181,35,6.051570892333984,11,27.27449893951416,-439.77531683899633,True,0.0,7,20.88739037513733,-439.7753168389072,True,8.913048077374697e-08,6,19.088741540908813,-439.7753168388833,True,1.1300471669528633e-07,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,0.9666666666666667,True,True,0,2
105969,id,21,186,33,6.4374189376831055,10,27.17394709587097,-349.60094194757556,True,0.0,7,22.930704355239868,-349.60094194754475,True,3.0809133022557944e-08,6,19.778231859207153,-349.6009419474985,True,7.707967597525567e-08,True,True,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,1
41723,id,16,161,32,4.556966543197632,11,20.51713228225708,-400.19219338233376,True,0.0,9,18.83590006828308,-400.1921933824934,True,-1.596163201611489e-07,8,16.511541604995728,-400.1921933824819,True,-1.4813394955126569e-07,True,True,9,0.7333333333333334,True,True,0,1,0.9,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
20981,id,13,137,28,2.612617254257202,11,13.534921884536743,-357.27917171805507,True,0.0,7,10.063256025314331,-357.27917171825607,True,-2.0099832909181714e-07,7,9.497085094451904,-357.27917171831564,True,-2.6057023205794394e-07,True,True,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,3,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,3,1.0,True,True,0,1
95916,id,19,176,34,5.344080209732056,11,24.29094672203064,-422.5355338190821,True,0.0,8,19.913041830062866,-422.5355338191644,True,-8.230927051045e-08,7,18.39977526664734,-422.5355338191436,True,-6.150457920739427e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
3162,id,15,138,27,2.684307336807251,11,13.692028045654297,-345.25647178484405,True,0.0,7,10.240080118179321,-345.25647178485144,True,-7.389644451905042e-09,6,9.923506736755371,-345.2564717848343,True,9.777068044058979e-09,True,True,7,1.0,True,True,0,1,0.9642857142857145,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
29364,id,18,171,33,5.147456884384155,11,23.663731336593628,-401.57092926250976,True,0.0,8,19.05893635749817,-401.57092926257013,True,-6.036771083017811e-08,7,17.9292733669281,-401.5709292625539,True,-4.411049303598702e-08,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
61881,id,20,181,34,5.984930753707886,10,25.200273513793945,-402.67736075280243,True,0.0,7,21.308274269104004,-402.67736075278856,True,1.3869794202037156e-08,6,19.081387281417847,-402.67736075275536,True,4.7066350816749036e-08,True,True,9,1.0,True,True,0,1,0.33333333333333337,True,True,0,2,0.6833333333333333,False,True,3,4,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,4
95121,id,18,171,34,5.330387353897095,11,24.335721492767334,-438.6214044218603,True,0.0,8,19.728352069854736,-438.62140442192305,True,-6.275513442233205e-08,7,18.460739135742188,-438.6214044219094,True,-4.9112713895738125e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
19118,id,14,142,28,2.8922278881073,11,14.542711734771729,-344.93368697280306,True,0.0,8,11.926408767700195,-344.9336869727313,True,7.173639460233971e-08,7,10.820228099822998,-344.93368697268164,True,1.2141754268668592e-07,True,True,8,0.9047619047619048,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2,0.9761904761904763,True,True,0,1,0.9523809523809524,False,True,1,2,0.9523809523809524,False,True,1,2
14497,id,14,142,29,2.9987499713897705,11,14.587374687194824,-378.2965329072489,True,0.0,8,12.003737688064575,-378.29653290727776,True,-2.887645678129047e-08,7,11.104369163513184,-378.2965329072624,True,-1.3528733688872308e-08,True,True,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12635,id,16,152,31,3.62882661819458,10,16.815169095993042,-420.35807909396306,True,0.0,7,13.57859206199646,-420.3580790941703,True,-2.0725110516650602e-07,6,11.892446279525757,-420.3580790941294,True,-1.6632384358672425e-07,True,True,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
27273,id,17,166,33,4.747985363006592,12,23.05086398124695,-417.64151875883704,True,0.0,7,16.366949558258057,-417.64151875856385,True,2.731894710450433e-07,7,15.841727256774902,-417.64151875886375,True,-2.6716406864579767e-08,True,True,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1
29521,id,17,166,33,4.955819129943848,11,22.72081184387207,-417.61537399063945,True,0.0,8,18.856435775756836,-417.61537399076246,True,-1.2300915841478854e-07,7,16.059558629989624,-417.61537399074723,True,-1.07775122160092e-07,True,True,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
25776,id,18,171,33,5.681783199310303,11,22.991093158721924,-401.55793274487314,True,0.0,8,19.362329483032227,-401.55793274497626,True,-1.0311396181350574e-07,7,17.04315209388733,-401.5579327449432,True,-7.003109203651547e-08,True,True,9,1.0,True,True,0,2,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2
83623,id,21,186,34,6.279582738876343,11,29.00024914741516,-386.7607763325724,True,0.0,8,24.379345655441284,-386.76077633264777,True,-7.537437340943143e-08,7,22.152369260787964,-386.76077633264526,True,-7.287326297955588e-08,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
86316,id,20,181,34,6.060872554779053,10,24.991435050964355,-402.7149662309175,True,0.0,7,21.254908084869385,-402.7149662309829,True,-6.536993168992922e-08,6,18.199922800064087,-402.7149662309114,True,6.139089236967266e-09,True,True,9,0.9500000000000001,True,True,0,1,0.8666666666666667,False,True,1,4,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
84050,id,18,171,33,5.421475887298584,11,23.620566606521606,-401.5572462262101,True,0.0,8,19.400677919387817,-401.55724622627423,True,-6.411937647499144e-08,7,18.200409650802612,-401.5572462262534,True,-4.331468517193571e-08,True,True,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
6586,id,20,172,33,5.0606114864349365,10,22.30322813987732,-422.84702010394636,True,0.0,7,17.59747052192688,-422.84702010394625,True,1.1368683772161603e-10,6,16.24052929878235,-422.8470201039169,True,2.9444890969898552e-08,True,True,8,0.9761904761904763,True,True,0,1,0.6190476190476191,False,False,1,5,0.9523809523809524,False,False,1,1,1.0,True,True,0,1,1.0,True,True,0,5,1.0,True,True,0,1
124430,id,16,161,32,4.189229726791382,12,21.051296710968018,-396.5452840817663,True,0.0,8,16.030477285385132,-396.5452840816119,True,1.5438672562595457e-07,8,16.078481912612915,-396.54528408175366,True,1.261923898709938e-08,True,True,9,1.0,True,True,0,2,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2,0.9833333333333333,True,True,0,1
53881,id,20,181,35,5.960190296173096,11,28.402305603027344,-439.8376030047092,True,0.0,8,23.146316289901733,-439.8376030048222,True,-1.1300471669528633e-07,7,21.611308336257935,-439.83760300480844,True,-9.92486093309708e-08,True,True,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
