id,ckpt,n_atoms,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv
107083,ood,25,9,1.0,True,True,0,1,0.65,True,True,0,1,0.8333333333333333,True,True,0,1
107084,ood,23,9,1.0,True,True,0,1,0.65,True,True,0,1,0.7999999999999999,True,True,0,1
107096,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,7
107098,ood,25,9,1.0,True,True,0,1,0.7333333333333334,True,True,0,1,0.9166666666666666,True,True,0,1
107099,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.9,True,True,0,3
107100,ood,23,9,0.9500000000000001,True,True,0,1,0.7166666666666667,True,True,0,1,0.7333333333333334,True,True,0,1
107105,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.6333333333333333,False,True,3,8
107107,ood,25,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,1,0.7833333333333333,False,True,3,7
107108,ood,23,9,1.0,True,True,0,1,0.75,True,True,0,1,0.6833333333333333,True,True,0,2
107109,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,0.8833333333333333,True,True,0,4
107146,ood,23,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.7166666666666667,True,True,0,1
107153,ood,23,9,1.0,True,True,0,1,0.65,True,True,0,1,0.7333333333333334,True,True,0,1
107165,ood,23,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.7166666666666667,True,True,0,1
107174,ood,23,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.8499999999999999,True,True,0,1
107179,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,3
107184,ood,23,9,0.9833333333333333,True,True,0,1,0.75,True,True,0,1,0.8333333333333333,True,True,0,1
107193,ood,23,9,0.9500000000000001,True,True,0,1,0.7999999999999999,True,True,0,1,0.7,True,True,0,1
107203,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,0.65,True,True,0,3
107229,ood,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.7999999999999999,False,True,2,8
107231,ood,25,9,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,1,0.6833333333333333,True,True,0,7
107232,ood,23,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,2,0.7666666666666667,False,True,3,7
107233,ood,23,9,1.0,True,True,0,1,0.7833333333333333,True,True,0,1,0.9,True,True,0,2
107236,ood,23,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,1,0.9833333333333333,True,True,0,2
107239,ood,25,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9166666666666666,True,True,0,1
107240,ood,23,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.9833333333333333,True,True,0,2
107241,ood,23,9,1.0,True,True,0,1,0.6833333333333333,True,True,0,1,1.0,True,True,0,1
107242,ood,23,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,1,0.9666666666666667,True,True,0,1
107273,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.9,True,True,0,1
107284,ood,23,9,1.0,True,True,0,1,0.9166666666666666,False,True,1,2,0.9833333333333333,True,True,0,2
107307,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.8166666666666667,False,True,1,7
107310,ood,25,9,0.9833333333333333,True,True,0,1,0.9166666666666666,True,True,0,1,0.7999999999999999,True,True,0,8
107311,ood,23,9,0.9833333333333333,True,True,0,1,0.9,True,True,0,1,0.8499999999999999,False,True,2,8
107312,ood,23,9,1.0,True,True,0,1,0.9,True,True,0,1,0.8166666666666667,True,True,0,1
107313,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,2
107317,ood,23,9,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,2
107321,ood,25,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,2,0.9333333333333332,True,True,0,4
107322,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,2
107323,ood,23,9,1.0,True,True,0,1,0.9,True,True,0,2,0.9333333333333332,True,True,0,1
107324,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,1
107328,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9333333333333332,False,True,1,4
107364,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,0.9500000000000001,True,True,0,1
107439,ood,23,9,1.0,True,True,0,1,0.7666666666666667,True,True,0,1,0.9833333333333333,True,True,0,2
107466,ood,25,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,3,0.8833333333333333,False,True,2,3
107467,ood,23,9,1.0,True,True,0,1,0.7833333333333333,True,True,0,3,0.8166666666666667,True,True,0,1
107469,ood,27,9,0.9833333333333333,True,True,0,2,0.6666666666666667,False,True,1,2,0.6333333333333333,True,True,0,1
107470,ood,25,9,1.0,True,True,0,1,0.5833333333333334,True,True,0,3,0.9166666666666666,True,True,0,2
107471,ood,23,9,0.9833333333333333,True,True,0,4,0.8166666666666667,True,True,0,2,0.7833333333333333,True,True,0,1
107472,ood,25,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
107473,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.8666666666666667,True,True,0,3
107478,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
107495,ood,23,9,1.0,True,True,0,1,0.8333333333333333,True,True,0,1,1.0,True,True,0,1
107510,ood,25,9,1.0,True,True,0,1,0.7833333333333333,False,True,3,5,0.9166666666666666,True,True,0,3
107511,ood,23,9,1.0,True,True,0,1,0.9833333333333333,False,True,1,2,1.0,True,True,0,1
107512,ood,23,9,0.9500000000000001,True,True,0,1,0.9333333333333332,True,True,0,5,0.9500000000000001,True,True,0,1
107516,ood,27,9,1.0,True,True,0,4,0.7833333333333333,False,True,2,4,0.8499999999999999,False,False,1,1
107517,ood,25,9,1.0,True,True,0,1,0.5833333333333334,False,False,2,2,0.7,True,True,0,2
107518,ood,25,9,1.0,True,True,0,1,0.7666666666666667,False,True,4,2,0.75,True,True,0,2
107519,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,4,0.9833333333333333,True,True,0,1
107520,ood,23,9,0.9833333333333333,True,True,0,2,0.5166666666666667,False,True,3,2,0.7999999999999999,True,True,0,1
107522,ood,25,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,5,0.9,True,True,0,2
107523,ood,23,9,1.0,True,True,0,2,0.8166666666666667,False,True,3,3,0.9333333333333332,True,True,0,1
107524,ood,23,9,1.0,True,True,0,1,0.8499999999999999,False,True,2,6,0.9333333333333332,False,True,2,3
107537,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.8833333333333333,False,False,1,2
107584,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
107597,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9333333333333332,True,True,0,1
107599,ood,25,9,0.9833333333333333,True,True,0,1,0.9,True,True,0,4,0.9333333333333332,True,True,0,3
107600,ood,25,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9333333333333332,False,True,1,2
107601,ood,24,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,3,0.9666666666666667,True,True,0,1
107602,ood,23,9,1.0,True,True,0,1,0.7333333333333334,True,True,0,2,0.9500000000000001,True,True,0,1
107603,ood,23,9,1.0,True,True,0,2,1.0,True,True,0,1,0.9333333333333332,True,True,0,1
107604,ood,23,9,1.0,True,True,0,2,0.8833333333333333,True,True,0,5,0.9166666666666666,True,True,0,3
107605,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,1
107608,ood,27,9,0.9500000000000001,True,True,0,1,0.7999999999999999,True,True,0,1,0.7999999999999999,True,True,0,2
107609,ood,25,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,2,0.9666666666666667,True,True,0,1
107610,ood,25,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,2,0.9666666666666667,False,True,1,2
107611,ood,25,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
107612,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,1.0,True,True,0,1
107613,ood,25,9,0.9666666666666667,True,True,0,1,0.7833333333333333,False,True,2,2,0.9333333333333332,True,True,0,2
107614,ood,23,9,0.9833333333333333,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
107615,ood,23,9,1.0,True,True,0,1,0.7999999999999999,False,True,2,2,0.8666666666666667,True,True,0,1
107616,ood,23,9,1.0,True,True,0,1,0.8166666666666667,False,False,1,1,0.9500000000000001,True,True,0,2
107618,ood,24,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,3,0.9,False,True,1,3
107619,ood,24,9,0.9833333333333333,True,True,0,1,0.9,True,True,0,3,0.9333333333333332,True,True,0,4
107621,ood,23,9,0.9666666666666667,True,True,0,1,0.7999999999999999,True,True,0,1,0.9666666666666667,True,True,0,1
107623,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1
107624,ood,23,9,0.9833333333333333,False,True,1,2,0.9666666666666667,False,True,1,2,0.9333333333333332,True,True,0,1
107630,ood,23,9,0.9833333333333333,True,True,0,1,0.5499999999999999,True,True,0,3,0.9,False,True,2,3
107633,ood,25,9,1.0,True,True,0,1,0.5666666666666667,False,False,4,3,0.7666666666666667,False,True,4,2
107634,ood,23,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,2,0.8166666666666667,True,True,0,1
107635,ood,23,9,0.9666666666666667,True,True,0,1,0.7166666666666667,True,True,0,4,0.8666666666666667,True,True,0,2
107636,ood,23,9,0.9833333333333333,True,True,0,1,0.08333333333333334,False,False,7,2,0.7333333333333334,False,True,2,3
107643,ood,23,9,0.9833333333333333,True,True,0,1,0.2333333333333333,False,False,6,2,0.8833333333333333,True,True,0,3
107656,ood,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9666666666666667,True,True,0,2
107666,ood,23,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
107684,ood,24,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.9166666666666666,True,True,0,5
107685,ood,23,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9333333333333332,False,True,1,3
107686,ood,24,9,0.9833333333333333,True,True,0,1,0.9666666666666667,False,True,1,2,0.9,True,True,0,3
107687,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,4,0.9333333333333332,True,True,0,2
107690,ood,24,9,1.0,True,True,0,1,0.9500000000000001,False,True,1,4,0.9166666666666666,False,True,1,2
107691,ood,27,9,0.9333333333333332,False,True,1,3,0.9166666666666666,False,True,2,3,0.9166666666666666,True,True,0,4
107692,ood,25,9,1.0,True,True,0,1,0.9666666666666667,False,True,1,4,0.9833333333333333,True,True,0,1
107693,ood,25,9,0.9833333333333333,False,True,1,2,0.5833333333333334,False,False,2,2,0.9833333333333333,True,True,0,1
107694,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
107695,ood,24,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,4,0.7833333333333333,False,True,1,4
107696,ood,25,9,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,4,0.9833333333333333,True,True,0,3
107697,ood,23,9,1.0,True,True,0,1,1.0,True,True,0,5,1.0,True,True,0,1
107698,ood,23,9,1.0,True,True,0,1,0.7333333333333334,False,True,5,3,0.9500000000000001,True,True,0,2
107700,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9333333333333332,True,True,0,2
107704,ood,25,9,0.9833333333333333,True,True,0,1,0.8166666666666667,False,True,2,6,0.8833333333333333,True,True,0,2
107705,ood,23,9,1.0,True,True,0,1,0.7833333333333333,True,True,0,2,0.9833333333333333,True,True,0,4
107706,ood,24,9,0.9833333333333333,True,True,0,1,0.7166666666666667,True,True,0,4,0.8333333333333333,True,True,0,3
107707,ood,24,9,0.9333333333333332,True,True,0,1,0.9166666666666666,False,True,1,3,0.75,True,True,0,2
107708,ood,24,9,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,3,0.7833333333333333,True,True,0,2
107709,ood,23,9,0.9666666666666667,True,True,0,1,0.6166666666666666,False,False,2,5,0.35,False,False,2,1
107711,ood,23,9,0.9833333333333333,True,True,0,1,0.41666666666666663,False,False,5,2,0.9500000000000001,False,False,1,1
107714,ood,23,9,0.9666666666666667,True,True,0,1,0.7166666666666667,False,True,1,2,0.9666666666666667,True,True,0,3
107719,ood,23,9,1.0,True,True,0,1,0.7833333333333333,False,True,3,6,0.9500000000000001,False,True,1,2
107734,ood,23,9,1.0,True,True,0,1,1.0,True,True,0,1,-0.03333333333333333,True,True,0,1
107757,ood,23,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
107784,ood,23,9,1.0,True,True,0,2,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,2
107788,ood,25,9,0.9833333333333333,False,True,1,2,0.65,False,False,1,2,0.8499999999999999,False,True,3,3
107789,ood,23,9,1.0,True,True,0,1,0.7833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
107790,ood,23,9,0.9833333333333333,True,True,0,1,0.8666666666666667,True,True,0,3,0.7999999999999999,True,True,0,5
107791,ood,23,9,1.0,True,True,0,3,0.9500000000000001,True,True,0,1,0.9333333333333332,True,True,0,1
107797,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,3,0.9666666666666667,True,True,0,2
107807,ood,23,9,1.0,True,True,0,1,0.45,False,True,6,5,0.9,False,False,2,2
107810,ood,25,9,0.9833333333333333,False,True,1,2,0.7333333333333334,False,False,2,4,0.8333333333333333,False,True,1,3
107811,ood,23,9,0.9833333333333333,True,True,0,1,0.5833333333333334,False,True,6,4,0.8166666666666667,False,False,4,1
107812,ood,23,9,0.9833333333333333,True,True,0,1,0.65,False,False,4,5,0.8166666666666667,True,True,0,1
107813,ood,23,9,1.0,True,True,0,1,0.4666666666666666,False,False,3,2,0.65,False,True,2,3
107819,ood,23,9,1.0,True,True,0,1,0.8833333333333333,False,True,1,5,1.0,True,True,0,4
107836,ood,23,9,1.0,True,True,0,2,0.9333333333333332,True,True,0,2,0.9833333333333333,True,True,0,1
107838,ood,25,9,1.0,True,True,0,2,0.7999999999999999,True,True,0,2,0.9666666666666667,True,True,0,2
107839,ood,23,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
107841,ood,23,9,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,2
107845,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,1.0,True,True,0,3
107847,ood,25,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,3,0.9,True,True,0,1
107848,ood,23,9,0.9833333333333333,False,False,1,1,0.9,False,True,1,7,0.9333333333333332,True,True,0,3
107849,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
107850,ood,27,9,1.0,True,True,0,2,0.7333333333333334,False,False,1,1,0.8333333333333333,False,False,3,2
107851,ood,25,9,1.0,True,True,0,1,0.8833333333333333,False,True,1,4,0.9333333333333332,True,True,0,3
107852,ood,25,9,1.0,True,True,0,1,0.9333333333333332,False,True,1,2,0.9666666666666667,False,True,1,2
107853,ood,25,9,1.0,True,True,0,1,0.9666666666666667,False,False,1,1,0.9166666666666666,True,True,0,1
107854,ood,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,3,0.9833333333333333,True,True,0,1
107856,ood,25,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9500000000000001,False,True,2,2
107857,ood,23,9,1.0,True,True,0,1,0.7833333333333333,False,True,4,2,0.9666666666666667,False,False,1,1
107858,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,3,1.0,True,True,0,2
107859,ood,23,9,1.0,True,True,0,1,0.8499999999999999,True,True,0,5,0.9333333333333332,True,True,0,1
107861,ood,23,9,0.9500000000000001,True,True,0,1,0.8333333333333333,True,True,0,2,0.9666666666666667,False,True,1,3
107865,ood,25,9,0.9833333333333333,True,True,0,1,0.9166666666666666,True,True,0,3,0.9,False,True,1,3
107866,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,2
107867,ood,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,5,0.8833333333333333,False,True,1,2
107868,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,4,1.0,True,True,0,2
107874,ood,23,9,1.0,True,True,0,1,0.9500000000000001,False,True,1,4,0.9500000000000001,True,True,0,2
107894,ood,23,9,1.0,True,True,0,1,0.4666666666666666,True,True,0,1,0.9,True,True,0,3
107919,ood,23,9,0.9833333333333333,True,True,0,1,0.8499999999999999,True,True,0,1,0.9333333333333332,True,True,0,1
107932,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.9666666666666667,True,True,0,2
107933,ood,25,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9333333333333332,True,True,0,1
107934,ood,23,9,0.9833333333333333,True,True,0,1,0.8666666666666667,True,True,0,1,0.9333333333333332,True,True,0,1
107935,ood,23,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9333333333333332,False,True,1,3
107943,ood,23,9,1.0,True,True,0,1,0.9,True,True,0,1,0.9,True,True,0,1
107974,ood,25,9,0.9333333333333332,True,True,0,1,0.9666666666666667,True,True,0,3,0.9166666666666666,True,True,0,2
107975,ood,23,9,1.0,True,True,0,1,0.8833333333333333,False,False,1,1,0.9500000000000001,False,True,1,3
107976,ood,23,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,3,0.8833333333333333,True,True,0,2
107978,ood,27,9,0.9833333333333333,True,True,0,2,0.5833333333333334,False,False,2,4,0.8833333333333333,True,True,0,2
107979,ood,25,9,1.0,True,True,0,1,0.65,False,False,1,3,0.9500000000000001,False,True,1,2
107980,ood,25,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,4,0.8666666666666667,True,True,0,2
107981,ood,23,9,0.9833333333333333,True,True,0,1,0.8833333333333333,False,False,1,3,0.43333333333333335,False,False,2,2
107982,ood,23,9,0.9333333333333332,True,True,0,1,0.48333333333333334,False,True,5,6,0.9666666666666667,True,True,0,3
107983,ood,25,9,1.0,True,True,0,1,0.7666666666666667,False,False,1,2,0.8333333333333333,True,True,0,2
107984,ood,23,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,5,0.9500000000000001,True,True,0,2
107985,ood,23,9,1.0,True,True,0,1,0.7999999999999999,False,False,1,4,0.9500000000000001,True,True,0,2
107992,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,1
108017,ood,23,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9333333333333332,False,True,1,4
108019,ood,27,9,0.9666666666666667,True,True,0,1,0.8833333333333333,False,True,2,3,0.9333333333333332,False,True,1,3
108020,ood,25,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,3,0.9833333333333333,True,True,0,1
108021,ood,25,9,0.9833333333333333,True,True,0,1,0.8833333333333333,False,True,3,4,0.9333333333333332,False,True,1,3
108022,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,5,1.0,True,True,0,1
108023,ood,25,9,0.9833333333333333,True,True,0,1,0.8499999999999999,False,False,1,2,1.0,True,True,0,2
108024,ood,23,9,1.0,True,True,0,1,1.0,True,True,0,4,0.9,True,True,0,1
108025,ood,24,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.8499999999999999,True,True,0,1
108026,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,5,0.9833333333333333,True,True,0,2
108028,ood,23,9,0.9666666666666667,True,True,0,2,0.9166666666666666,False,False,2,1,0.9500000000000001,True,True,0,3
108032,ood,23,9,0.9666666666666667,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,3
108050,ood,23,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
108060,ood,27,9,1.0,True,True,0,3,0.9166666666666666,False,True,2,3,0.9333333333333332,False,True,1,3
108061,ood,25,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,4,0.9833333333333333,True,True,0,3
108062,ood,25,9,0.9500000000000001,True,True,0,1,0.7666666666666667,False,True,3,5,0.9333333333333332,True,True,0,1
108063,ood,23,9,0.9833333333333333,True,True,0,1,0.8499999999999999,False,True,1,4,0.8833333333333333,True,True,0,2
108064,ood,23,9,1.0,True,True,0,1,0.9666666666666667,False,True,1,2,0.9666666666666667,True,True,0,4
108065,ood,24,9,1.0,True,True,0,1,0.9833333333333333,False,True,1,2,0.8166666666666667,True,True,0,3
108066,ood,23,9,1.0,True,True,0,1,0.45,False,False,5,3,0.9500000000000001,True,True,0,1
108120,ood,23,9,0.9833333333333333,True,True,0,1,0.8666666666666667,True,True,0,2,0.9833333333333333,True,True,0,3
108123,ood,25,9,0.9833333333333333,True,True,0,1,0.8833333333333333,False,True,1,2,0.8333333333333333,True,True,0,2
108124,ood,23,9,1.0,True,True,0,1,0.9500000000000001,False,True,1,3,0.9833333333333333,True,True,0,2
108125,ood,23,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,2,0.9333333333333332,True,True,0,2
108127,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,2
108132,ood,23,9,0.9666666666666667,False,False,1,1,0.38333333333333336,False,False,3,2,0.5333333333333333,False,True,6,2
108136,ood,25,9,0.9833333333333333,True,True,0,2,0.9333333333333332,False,True,1,2,0.9333333333333332,False,True,1,2
108137,ood,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9333333333333332,True,True,0,1
108138,ood,23,9,1.0,True,True,0,1,0.9666666666666667,False,True,1,2,0.9833333333333333,True,True,0,2
108141,ood,23,9,0.9833333333333333,True,True,0,2,0.9666666666666667,False,True,1,2,1.0,True,True,0,1
108176,ood,23,9,0.9666666666666667,True,True,0,1,0.9,True,True,0,2,0.9666666666666667,True,True,0,2
108178,ood,25,9,0.9833333333333333,True,True,0,2,0.6,False,True,3,4,0.5833333333333334,True,True,0,1
108179,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,False,True,1,3,0.9500000000000001,False,True,1,3
108185,ood,23,9,0.9833333333333333,True,True,0,1,0.5666666666666667,False,True,6,4,0.8166666666666667,False,True,3,3
108213,ood,23,9,0.9500000000000001,True,True,0,2,0.8833333333333333,True,True,0,2,0.9500000000000001,True,True,0,3
108216,ood,25,9,0.9833333333333333,True,True,0,2,0.7166666666666667,False,True,1,4,0.6333333333333333,False,True,6,4
108217,ood,23,9,1.0,True,True,0,1,0.8166666666666667,False,True,2,5,0.9833333333333333,True,True,0,2
108219,ood,23,9,1.0,True,True,0,1,0.8333333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
108222,ood,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,4,0.9666666666666667,True,True,0,2
108231,ood,23,9,0.9833333333333333,True,True,0,1,0.8499999999999999,True,True,0,3,0.9333333333333332,True,True,0,2
108235,ood,25,9,1.0,True,True,0,2,0.08333333333333334,False,True,5,2,0.6333333333333333,False,False,1,3
108236,ood,23,9,0.9833333333333333,True,True,0,1,0.4666666666666666,True,True,0,2,0.8833333333333333,False,True,2,2
108237,ood,23,9,1.0,True,True,0,1,0.8333333333333333,False,False,2,1,0.9166666666666666,True,True,0,3
108238,ood,23,9,1.0,True,True,0,1,0.75,False,True,5,2,0.8666666666666667,False,False,1,2
108243,ood,23,9,1.0,True,True,0,1,0.9166666666666666,False,False,2,1,0.9833333333333333,True,True,0,2
108270,ood,23,9,0.9666666666666667,True,True,0,1,0.9166666666666666,True,True,0,3,0.9500000000000001,True,True,0,1
108274,ood,25,9,0.9833333333333333,True,True,0,2,0.7166666666666667,True,True,0,3,0.48333333333333334,False,False,2,2
108275,ood,23,9,1.0,True,True,0,1,-0.016666666666666666,False,False,7,2,0.9333333333333332,True,True,0,2
108279,ood,23,9,1.0,True,True,0,1,0.7333333333333334,False,True,1,5,0.5833333333333334,True,True,0,1
108283,ood,23,9,0.9833333333333333,True,True,0,2,-0.6166666666666666,False,False,8,3,-0.7333333333333334,False,False,6,3
108293,ood,23,9,0.9500000000000001,False,True,1,2,0.25,False,True,2,6,0.9666666666666667,True,True,0,2
108306,ood,23,9,0.9833333333333333,False,True,1,2,0.38333333333333336,False,False,3,2,0.3,False,False,4,1
108333,ood,23,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,3,0.9500000000000001,True,True,0,2
108371,ood,23,9,0.9833333333333333,True,True,0,1,0.9666666666666667,False,True,1,4,0.9333333333333332,True,True,0,3
108425,ood,23,9,1.0,True,True,0,1,0.8666666666666667,False,True,2,4,0.8833333333333333,True,True,0,1
108447,ood,23,9,0.9833333333333333,True,True,0,1,0.5166666666666667,False,False,4,3,0.6833333333333333,True,True,0,1
108462,ood,23,9,1.0,True,True,0,3,0.8666666666666667,False,True,1,3,0.9833333333333333,True,True,0,1
108479,ood,23,9,1.0,True,True,0,2,0.8333333333333333,False,True,2,4,0.8833333333333333,True,True,0,1
108499,ood,23,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,3,0.8833333333333333,True,True,0,1
108526,ood,23,9,1.0,True,True,0,1,0.9500000000000001,False,True,1,4,0.9166666666666666,False,True,1,3
108550,ood,23,9,1.0,True,True,0,2,0.8333333333333333,False,True,1,5,0.7999999999999999,False,False,3,1
108585,ood,23,9,0.9833333333333333,True,True,0,1,0.8833333333333333,False,False,1,2,0.9,False,True,1,3
108602,ood,23,9,0.9833333333333333,True,True,0,2,0.5166666666666667,False,False,2,3,0.8333333333333333,True,True,0,2
108619,ood,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,0.9833333333333333,True,True,0,1
108630,ood,23,9,0.9666666666666667,False,True,1,2,1.0,True,True,0,2,0.9666666666666667,True,True,0,2
108645,ood,23,9,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
108744,ood,23,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,4,0.9333333333333332,True,True,0,1
108750,ood,25,9,1.0,True,True,0,2,0.9666666666666667,False,True,1,3,0.9,False,True,2,2
108751,ood,23,9,1.0,True,True,0,1,0.9,True,True,0,1,0.9500000000000001,True,True,0,1
108752,ood,24,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,False,False,1,1
108754,ood,23,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,2,0.9500000000000001,True,True,0,2
